,,,-00.119100000000,  -0.07200,
,,,-00.119000000000,  -0.07200,
,,,-00.118900000000,  -0.07000,
,,,-00.118800000000,  -0.07000,
,,,-00.118700000000,  -0.07000,
,,,-00.118600000000,  -0.07000,
,,,-00.118500000000,  -0.07000,
,,,-00.118400000000,  -0.07000,
,,,-00.118300000000,  -0.07000,
,,,-00.118200000000,  -0.07000,
,,,-00.118100000000,  -0.07000,
,,,-00.118000000000,  -0.07000,
,,,-00.117900000000,  -0.07000,
,,,-00.117800000000,  -0.06800,
,,,-00.117700000000,  -0.07000,
,,,-00.117600000000,  -0.06800,
,,,-00.117500000000,  -0.06800,
,,,-00.117400000000,  -0.06800,
,,,-00.117300000000,  -0.06800,
,,,-00.117200000000,  -0.06800,
,,,-00.117100000000,  -0.06600,
,,,-00.117000000000,  -0.06600,
,,,-00.116900000000,  -0.06600,
,,,-00.116800000000,  -0.06600,
,,,-00.116700000000,  -0.06600,
,,,-00.116600000000,  -0.06600,
,,,-00.116500000000,  -0.06400,
,,,-00.116400000000,  -0.06400,
,,,-00.116300000000,  -0.06400,
,,,-00.116200000000,  -0.06400,
,,,-00.116100000000,  -0.06600,
,,,-00.116000000000,  -0.06400,
,,,-00.115900000000,  -0.06400,
,,,-00.115800000000,  -0.06400,
,,,-00.115700000000,  -0.06400,
,,,-00.115600000000,  -0.06400,
,,,-00.115500000000,  -0.06400,
,,,-00.115400000000,  -0.06200,
,,,-00.115300000000,  -0.06200,
,,,-00.115200000000,  -0.06200,
,,,-00.115100000000,  -0.06200,
,,,-00.115000000000,  -0.06200,
,,,-00.114900000000,  -0.06200,
,,,-00.114800000000,  -0.06000,
,,,-00.114700000000,  -0.06000,
,,,-00.114600000000,  -0.06200,
,,,-00.114500000000,  -0.06000,
,,,-00.114400000000,  -0.05800,
,,,-00.114300000000,  -0.06000,
,,,-00.114200000000,  -0.05800,
,,,-00.114100000000,  -0.06000,
,,,-00.114000000000,  -0.06000,
,,,-00.113900000000,  -0.05800,
,,,-00.113800000000,  -0.05800,
,,,-00.113700000000,  -0.05800,
,,,-00.113600000000,  -0.05600,
,,,-00.113500000000,  -0.05800,
,,,-00.113400000000,  -0.05800,
,,,-00.113300000000,  -0.05800,
,,,-00.113200000000,  -0.05400,
,,,-00.113100000000,  -0.05600,
,,,-00.113000000000,  -0.05400,
,,,-00.112900000000,  -0.05400,
,,,-00.112800000000,  -0.05400,
,,,-00.112700000000,  -0.05600,
,,,-00.112600000000,  -0.05600,
,,,-00.112500000000,  -0.05400,
,,,-00.112400000000,  -0.05200,
,,,-00.112300000000,  -0.05200,
,,,-00.112200000000,  -0.05200,
,,,-00.112100000000,  -0.05200,
,,,-00.112000000000,  -0.05200,
,,,-00.111900000000,  -0.05200,
,,,-00.111800000000,  -0.05000,
,,,-00.111700000000,  -0.05200,
,,,-00.111600000000,  -0.05000,
,,,-00.111500000000,  -0.05000,
,,,-00.111400000000,  -0.05000,
,,,-00.111300000000,  -0.05000,
,,,-00.111200000000,  -0.05000,
,,,-00.111100000000,  -0.04800,
,,,-00.111000000000,  -0.04800,
,,,-00.110900000000,  -0.04800,
,,,-00.110800000000,  -0.04800,
,,,-00.110700000000,  -0.04800,
,,,-00.110600000000,  -0.04600,
,,,-00.110500000000,  -0.04600,
,,,-00.110400000000,  -0.04600,
,,,-00.110300000000,  -0.04600,
,,,-00.110200000000,  -0.04600,
,,,-00.110100000000,  -0.04400,
,,,-00.110000000000,  -0.04400,
,,,-00.109900000000,  -0.04400,
,,,-00.109800000000,  -0.04200,
,,,-00.109700000000,  -0.04200,
,,,-00.109600000000,  -0.04400,
,,,-00.109500000000,  -0.04000,
,,,-00.109400000000,  -0.04400,
,,,-00.109300000000,  -0.04000,
,,,-00.109200000000,  -0.04200,
,,,-00.109100000000,  -0.04000,
,,,-00.109000000000,  -0.04000,
,,,-00.108900000000,  -0.03800,
,,,-00.108800000000,  -0.04200,
,,,-00.108700000000,  -0.04000,
,,,-00.108600000000,  -0.03800,
,,,-00.108500000000,  -0.03800,
,,,-00.108400000000,  -0.03800,
,,,-00.108300000000,  -0.03800,
,,,-00.108200000000,  -0.03600,
,,,-00.108100000000,  -0.03800,
,,,-00.108000000000,  -0.03600,
,,,-00.107900000000,  -0.03600,
,,,-00.107800000000,  -0.03600,
,,,-00.107700000000,  -0.03400,
,,,-00.107600000000,  -0.03200,
,,,-00.107500000000,  -0.03400,
,,,-00.107400000000,  -0.03200,
,,,-00.107300000000,  -0.03200,
,,,-00.107200000000,  -0.03200,
,,,-00.107100000000,  -0.03200,
,,,-00.107000000000,  -0.03200,
,,,-00.106900000000,  -0.03200,
,,,-00.106800000000,  -0.03000,
,,,-00.106700000000,  -0.03000,
,,,-00.106600000000,  -0.03000,
,,,-00.106500000000,  -0.02800,
,,,-00.106400000000,  -0.02800,
,,,-00.106300000000,  -0.02800,
,,,-00.106200000000,  -0.02800,
,,,-00.106100000000,  -0.02600,
,,,-00.106000000000,  -0.02600,
,,,-00.105900000000,  -0.02800,
,,,-00.105800000000,  -0.02600,
,,,-00.105700000000,  -0.02600,
,,,-00.105600000000,  -0.02400,
,,,-00.105500000000,  -0.02600,
,,,-00.105400000000,  -0.02600,
,,,-00.105300000000,  -0.02400,
,,,-00.105200000000,  -0.02400,
,,,-00.105100000000,  -0.02200,
,,,-00.105000000000,  -0.02200,
,,,-00.104900000000,  -0.02200,
,,,-00.104800000000,  -0.02200,
,,,-00.104700000000,  -0.02000,
,,,-00.104600000000,  -0.02000,
,,,-00.104500000000,  -0.02000,
,,,-00.104400000000,  -0.01800,
,,,-00.104300000000,  -0.02000,
,,,-00.104200000000,  -0.02000,
,,,-00.104100000000,  -0.01600,
,,,-00.104000000000,  -0.01800,
,,,-00.103900000000,  -0.01600,
,,,-00.103800000000,  -0.01600,
,,,-00.103700000000,  -0.01600,
,,,-00.103600000000,  -0.01400,
,,,-00.103500000000,  -0.01800,
,,,-00.103400000000,  -0.01600,
,,,-00.103300000000,  -0.01400,
,,,-00.103200000000,  -0.01600,
,,,-00.103100000000,  -0.01200,
,,,-00.103000000000,  -0.01200,
,,,-00.102900000000,  -0.01200,
,,,-00.102800000000,  -0.01200,
,,,-00.102700000000,  -0.01000,
,,,-00.102600000000,  -0.01200,
,,,-00.102500000000,  -0.01200,
,,,-00.102400000000,  -0.01000,
,,,-00.102300000000,  -0.00800,
,,,-00.102200000000,  -0.00800,
,,,-00.102100000000,  -0.01000,
,,,-00.102000000000,  -0.00600,
,,,-00.101900000000,  -0.00600,
,,,-00.101800000000,  -0.00600,
,,,-00.101700000000,  -0.00800,
,,,-00.101600000000,  -0.00400,
,,,-00.101500000000,  -0.00600,
,,,-00.101400000000,  -0.00600,
,,,-00.101300000000,  -0.00200,
,,,-00.101200000000,  -0.00200,
,,,-00.101100000000,  -0.00400,
,,,-00.101000000000,  -0.00200,
,,,-00.100900000000,  -0.00200,
,,,-00.100800000000,  -0.00200,
,,,-00.100700000000,   0.00000,
,,,-00.100600000000,  -0.00200,
,,,-00.100500000000,   0.00000,
,,,-00.100400000000,   0.00200,
,,,-00.100300000000,   0.00000,
,,,-00.100200000000,   0.00200,
,,,-00.100100000000,   0.00200,
,,,-00.100000000000,   0.00400,
,,,-00.099900000000,   0.00400,
,,,-00.099800000000,   0.00400,
,,,-00.099700000000,   0.00400,
,,,-00.099600000000,   0.00400,
,,,-00.099500000000,   0.00400,
,,,-00.099400000000,   0.00600,
,,,-00.099300000000,   0.00400,
,,,-00.099200000000,   0.00600,
,,,-00.099100000000,   0.00600,
,,,-00.099000000000,   0.00800,
,,,-00.098900000000,   0.01000,
,,,-00.098800000000,   0.00800,
,,,-00.098700000000,   0.01000,
,,,-00.098600000000,   0.00800,
,,,-00.098500000000,   0.01000,
,,,-00.098400000000,   0.01200,
,,,-00.098300000000,   0.01200,
,,,-00.098200000000,   0.01000,
,,,-00.098100000000,   0.01200,
,,,-00.098000000000,   0.01200,
,,,-00.097900000000,   0.01400,
,,,-00.097800000000,   0.01200,
,,,-00.097700000000,   0.01400,
,,,-00.097600000000,   0.01400,
,,,-00.097500000000,   0.01400,
,,,-00.097400000000,   0.01800,
,,,-00.097300000000,   0.01600,
,,,-00.097200000000,   0.01600,
,,,-00.097100000000,   0.01800,
,,,-00.097000000000,   0.01800,
,,,-00.096900000000,   0.01600,
,,,-00.096800000000,   0.01600,
,,,-00.096700000000,   0.01600,
,,,-00.096600000000,   0.02000,
,,,-00.096500000000,   0.01800,
,,,-00.096400000000,   0.01800,
,,,-00.096300000000,   0.02000,
,,,-00.096200000000,   0.02000,
,,,-00.096100000000,   0.02000,
,,,-00.096000000000,   0.02200,
,,,-00.095900000000,   0.02000,
,,,-00.095800000000,   0.02200,
,,,-00.095700000000,   0.02200,
,,,-00.095600000000,   0.02000,
,,,-00.095500000000,   0.02400,
,,,-00.095400000000,   0.02400,
,,,-00.095300000000,   0.02600,
,,,-00.095200000000,   0.02600,
,,,-00.095100000000,   0.02600,
,,,-00.095000000000,   0.02600,
,,,-00.094900000000,   0.02600,
,,,-00.094800000000,   0.02800,
,,,-00.094700000000,   0.02800,
,,,-00.094600000000,   0.02800,
,,,-00.094500000000,   0.02800,
,,,-00.094400000000,   0.02800,
,,,-00.094300000000,   0.03000,
,,,-00.094200000000,   0.03200,
,,,-00.094100000000,   0.03000,
,,,-00.094000000000,   0.03000,
,,,-00.093900000000,   0.03200,
,,,-00.093800000000,   0.03200,
,,,-00.093700000000,   0.03200,
,,,-00.093600000000,   0.03400,
,,,-00.093500000000,   0.03400,
,,,-00.093400000000,   0.03400,
,,,-00.093300000000,   0.03400,
,,,-00.093200000000,   0.03400,
,,,-00.093100000000,   0.03400,
,,,-00.093000000000,   0.03400,
,,,-00.092900000000,   0.03600,
,,,-00.092800000000,   0.03600,
,,,-00.092700000000,   0.03600,
,,,-00.092600000000,   0.03800,
,,,-00.092500000000,   0.03600,
,,,-00.092400000000,   0.03800,
,,,-00.092300000000,   0.03600,
,,,-00.092200000000,   0.03800,
,,,-00.092100000000,   0.03800,
,,,-00.092000000000,   0.03800,
,,,-00.091900000000,   0.04000,
,,,-00.091800000000,   0.04000,
,,,-00.091700000000,   0.04000,
,,,-00.091600000000,   0.04000,
,,,-00.091500000000,   0.04000,
,,,-00.091400000000,   0.04000,
,,,-00.091300000000,   0.04200,
,,,-00.091200000000,   0.04200,
,,,-00.091100000000,   0.04200,
,,,-00.091000000000,   0.04400,
,,,-00.090900000000,   0.04000,
,,,-00.090800000000,   0.04200,
,,,-00.090700000000,   0.04200,
,,,-00.090600000000,   0.04800,
,,,-00.090500000000,   0.04600,
,,,-00.090400000000,   0.04400,
,,,-00.090300000000,   0.04600,
,,,-00.090200000000,   0.04800,
,,,-00.090100000000,   0.04600,
,,,-00.090000000000,   0.04600,
,,,-00.089900000000,   0.04600,
,,,-00.089800000000,   0.04600,
,,,-00.089700000000,   0.04600,
,,,-00.089600000000,   0.04800,
,,,-00.089500000000,   0.04800,
,,,-00.089400000000,   0.05000,
,,,-00.089300000000,   0.05000,
,,,-00.089200000000,   0.05000,
,,,-00.089100000000,   0.05000,
,,,-00.089000000000,   0.05000,
,,,-00.088900000000,   0.05000,
,,,-00.088800000000,   0.05200,
,,,-00.088700000000,   0.05400,
,,,-00.088600000000,   0.05200,
,,,-00.088500000000,   0.05200,
,,,-00.088400000000,   0.05200,
,,,-00.088300000000,   0.05400,
,,,-00.088200000000,   0.05200,
,,,-00.088100000000,   0.05400,
,,,-00.088000000000,   0.05600,
,,,-00.087900000000,   0.05600,
,,,-00.087800000000,   0.05600,
,,,-00.087700000000,   0.05600,
,,,-00.087600000000,   0.05600,
,,,-00.087500000000,   0.05600,
,,,-00.087400000000,   0.05600,
,,,-00.087300000000,   0.05800,
,,,-00.087200000000,   0.05800,
,,,-00.087100000000,   0.05600,
,,,-00.087000000000,   0.05800,
,,,-00.086900000000,   0.05800,
,,,-00.086800000000,   0.05800,
,,,-00.086700000000,   0.06000,
,,,-00.086600000000,   0.05800,
,,,-00.086500000000,   0.05800,
,,,-00.086400000000,   0.06000,
,,,-00.086300000000,   0.06000,
,,,-00.086200000000,   0.06000,
,,,-00.086100000000,   0.06000,
,,,-00.086000000000,   0.06000,
,,,-00.085900000000,   0.06200,
,,,-00.085800000000,   0.06200,
,,,-00.085700000000,   0.06000,
,,,-00.085600000000,   0.06200,
,,,-00.085500000000,   0.06200,
,,,-00.085400000000,   0.06200,
,,,-00.085300000000,   0.06400,
,,,-00.085200000000,   0.06200,
,,,-00.085100000000,   0.06400,
,,,-00.085000000000,   0.06400,
,,,-00.084900000000,   0.06400,
,,,-00.084800000000,   0.06600,
,,,-00.084700000000,   0.06600,
,,,-00.084600000000,   0.06600,
,,,-00.084500000000,   0.06600,
,,,-00.084400000000,   0.06600,
,,,-00.084300000000,   0.06600,
,,,-00.084200000000,   0.06400,
,,,-00.084100000000,   0.06600,
,,,-00.084000000000,   0.06800,
,,,-00.083900000000,   0.06800,
,,,-00.083800000000,   0.07000,
,,,-00.083700000000,   0.06800,
,,,-00.083600000000,   0.07000,
,,,-00.083500000000,   0.06800,
,,,-00.083400000000,   0.06800,
,,,-00.083300000000,   0.07000,
,,,-00.083200000000,   0.06800,
,,,-00.083100000000,   0.06800,
,,,-00.083000000000,   0.07000,
,,,-00.082900000000,   0.07000,
,,,-00.082800000000,   0.07200,
,,,-00.082700000000,   0.07000,
,,,-00.082600000000,   0.07200,
,,,-00.082500000000,   0.07200,
,,,-00.082400000000,   0.07200,
,,,-00.082300000000,   0.07200,
,,,-00.082200000000,   0.07000,
,,,-00.082100000000,   0.07200,
,,,-00.082000000000,   0.07200,
,,,-00.081900000000,   0.07200,
,,,-00.081800000000,   0.07000,
,,,-00.081700000000,   0.07200,
,,,-00.081600000000,   0.07200,
,,,-00.081500000000,   0.07200,
,,,-00.081400000000,   0.07200,
,,,-00.081300000000,   0.07200,
,,,-00.081200000000,   0.07200,
,,,-00.081100000000,   0.07200,
,,,-00.081000000000,   0.07400,
,,,-00.080900000000,   0.07400,
,,,-00.080800000000,   0.07600,
,,,-00.080700000000,   0.07400,
,,,-00.080600000000,   0.07400,
,,,-00.080500000000,   0.07400,
,,,-00.080400000000,   0.07400,
,,,-00.080300000000,   0.07400,
,,,-00.080200000000,   0.07400,
,,,-00.080100000000,   0.07600,
,,,-00.080000000000,   0.07600,
,,,-00.079900000000,   0.07600,
,,,-00.079800000000,   0.07600,
,,,-00.079700000000,   0.07400,
,,,-00.079600000000,   0.07400,
,,,-00.079500000000,   0.07600,
,,,-00.079400000000,   0.07600,
,,,-00.079300000000,   0.07400,
,,,-00.079200000000,   0.07600,
,,,-00.079100000000,   0.07800,
,,,-00.079000000000,   0.07600,
,,,-00.078900000000,   0.07600,
,,,-00.078800000000,   0.07600,
,,,-00.078700000000,   0.07600,
,,,-00.078600000000,   0.07800,
,,,-00.078500000000,   0.07600,
,,,-00.078400000000,   0.07600,
,,,-00.078300000000,   0.07400,
,,,-00.078200000000,   0.07800,
,,,-00.078100000000,   0.07600,
,,,-00.078000000000,   0.07800,
,,,-00.077900000000,   0.07600,
,,,-00.077800000000,   0.07800,
,,,-00.077700000000,   0.07800,
,,,-00.077600000000,   0.07600,
,,,-00.077500000000,   0.07600,
,,,-00.077400000000,   0.07800,
,,,-00.077300000000,   0.07800,
,,,-00.077200000000,   0.07800,
,,,-00.077100000000,   0.07600,
,,,-00.077000000000,   0.07800,
,,,-00.076900000000,   0.07600,
,,,-00.076800000000,   0.08000,
,,,-00.076700000000,   0.07800,
,,,-00.076600000000,   0.08000,
,,,-00.076500000000,   0.07800,
,,,-00.076400000000,   0.07800,
,,,-00.076300000000,   0.07800,
,,,-00.076200000000,   0.07600,
,,,-00.076100000000,   0.07800,
,,,-00.076000000000,   0.08000,
,,,-00.075900000000,   0.07800,
,,,-00.075800000000,   0.07800,
,,,-00.075700000000,   0.07800,
,,,-00.075600000000,   0.07800,
,,,-00.075500000000,   0.07800,
,,,-00.075400000000,   0.07800,
,,,-00.075300000000,   0.07600,
,,,-00.075200000000,   0.07800,
,,,-00.075100000000,   0.07800,
,,,-00.075000000000,   0.07800,
,,,-00.074900000000,   0.07800,
,,,-00.074800000000,   0.07600,
,,,-00.074700000000,   0.07600,
,,,-00.074600000000,   0.07800,
,,,-00.074500000000,   0.07800,
,,,-00.074400000000,   0.07800,
,,,-00.074300000000,   0.07800,
,,,-00.074200000000,   0.08000,
,,,-00.074100000000,   0.07800,
,,,-00.074000000000,   0.07800,
,,,-00.073900000000,   0.07600,
,,,-00.073800000000,   0.07600,
,,,-00.073700000000,   0.07800,
,,,-00.073600000000,   0.07800,
,,,-00.073500000000,   0.07800,
,,,-00.073400000000,   0.07600,
,,,-00.073300000000,   0.07800,
,,,-00.073200000000,   0.07800,
,,,-00.073100000000,   0.07800,
,,,-00.073000000000,   0.07600,
,,,-00.072900000000,   0.07800,
,,,-00.072800000000,   0.07600,
,,,-00.072700000000,   0.07600,
,,,-00.072600000000,   0.07600,
,,,-00.072500000000,   0.07800,
,,,-00.072400000000,   0.07800,
,,,-00.072300000000,   0.07600,
,,,-00.072200000000,   0.07800,
,,,-00.072100000000,   0.07800,
,,,-00.072000000000,   0.07600,
,,,-00.071900000000,   0.07600,
,,,-00.071800000000,   0.07600,
,,,-00.071700000000,   0.07600,
,,,-00.071600000000,   0.07600,
,,,-00.071500000000,   0.07600,
,,,-00.071400000000,   0.07400,
,,,-00.071300000000,   0.07600,
,,,-00.071200000000,   0.07400,
,,,-00.071100000000,   0.07600,
,,,-00.071000000000,   0.07400,
,,,-00.070900000000,   0.07400,
,,,-00.070800000000,   0.07400,
,,,-00.070700000000,   0.07400,
,,,-00.070600000000,   0.07400,
,,,-00.070500000000,   0.07400,
,,,-00.070400000000,   0.07600,
,,,-00.070300000000,   0.07400,
,,,-00.070200000000,   0.07200,
,,,-00.070100000000,   0.07400,
,,,-00.070000000000,   0.07400,
,,,-00.069900000000,   0.07400,
,,,-00.069800000000,   0.07400,
,,,-00.069700000000,   0.07400,
,,,-00.069600000000,   0.07400,
,,,-00.069500000000,   0.07400,
,,,-00.069400000000,   0.07200,
,,,-00.069300000000,   0.07200,
,,,-00.069200000000,   0.07400,
,,,-00.069100000000,   0.07200,
,,,-00.069000000000,   0.07200,
,,,-00.068900000000,   0.07200,
,,,-00.068800000000,   0.07200,
,,,-00.068700000000,   0.07200,
,,,-00.068600000000,   0.07200,
,,,-00.068500000000,   0.07000,
,,,-00.068400000000,   0.07000,
,,,-00.068300000000,   0.06800,
,,,-00.068200000000,   0.07000,
,,,-00.068100000000,   0.07200,
,,,-00.068000000000,   0.07000,
,,,-00.067900000000,   0.07000,
,,,-00.067800000000,   0.07000,
,,,-00.067700000000,   0.06800,
,,,-00.067600000000,   0.07000,
,,,-00.067500000000,   0.07000,
,,,-00.067400000000,   0.06800,
,,,-00.067300000000,   0.07000,
,,,-00.067200000000,   0.06600,
,,,-00.067100000000,   0.06800,
,,,-00.067000000000,   0.06600,
,,,-00.066900000000,   0.06800,
,,,-00.066800000000,   0.06800,
,,,-00.066700000000,   0.06800,
,,,-00.066600000000,   0.06600,
,,,-00.066500000000,   0.06600,
,,,-00.066400000000,   0.06600,
,,,-00.066300000000,   0.06800,
,,,-00.066200000000,   0.06400,
,,,-00.066100000000,   0.06400,
,,,-00.066000000000,   0.06400,
,,,-00.065900000000,   0.06400,
,,,-00.065800000000,   0.06400,
,,,-00.065700000000,   0.06600,
,,,-00.065600000000,   0.06200,
,,,-00.065500000000,   0.06400,
,,,-00.065400000000,   0.06400,
,,,-00.065300000000,   0.06400,
,,,-00.065200000000,   0.06200,
,,,-00.065100000000,   0.06200,
,,,-00.065000000000,   0.06200,
,,,-00.064900000000,   0.06000,
,,,-00.064800000000,   0.06000,
,,,-00.064700000000,   0.06000,
,,,-00.064600000000,   0.06000,
,,,-00.064500000000,   0.06000,
,,,-00.064400000000,   0.06000,
,,,-00.064300000000,   0.06000,
,,,-00.064200000000,   0.06000,
,,,-00.064100000000,   0.06200,
,,,-00.064000000000,   0.06000,
,,,-00.063900000000,   0.05800,
,,,-00.063800000000,   0.06000,
,,,-00.063700000000,   0.05600,
,,,-00.063600000000,   0.05800,
,,,-00.063500000000,   0.05800,
,,,-00.063400000000,   0.05800,
,,,-00.063300000000,   0.05800,
,,,-00.063200000000,   0.05600,
,,,-00.063100000000,   0.05600,
,,,-00.063000000000,   0.05800,
,,,-00.062900000000,   0.05400,
,,,-00.062800000000,   0.05600,
,,,-00.062700000000,   0.05600,
,,,-00.062600000000,   0.05400,
,,,-00.062500000000,   0.05200,
,,,-00.062400000000,   0.05400,
,,,-00.062300000000,   0.05600,
,,,-00.062200000000,   0.05200,
,,,-00.062100000000,   0.05200,
,,,-00.062000000000,   0.05200,
,,,-00.061900000000,   0.05200,
,,,-00.061800000000,   0.05200,
,,,-00.061700000000,   0.05200,
,,,-00.061600000000,   0.04800,
,,,-00.061500000000,   0.05200,
,,,-00.061400000000,   0.05000,
,,,-00.061300000000,   0.05000,
,,,-00.061200000000,   0.05000,
,,,-00.061100000000,   0.05000,
,,,-00.061000000000,   0.05000,
,,,-00.060900000000,   0.05000,
,,,-00.060800000000,   0.04800,
,,,-00.060700000000,   0.04800,
,,,-00.060600000000,   0.04600,
,,,-00.060500000000,   0.04600,
,,,-00.060400000000,   0.04600,
,,,-00.060300000000,   0.04800,
,,,-00.060200000000,   0.04600,
,,,-00.060100000000,   0.04400,
,,,-00.060000000000,   0.04600,
,,,-00.059900000000,   0.04400,
,,,-00.059800000000,   0.04400,
,,,-00.059700000000,   0.04600,
,,,-00.059600000000,   0.04400,
,,,-00.059500000000,   0.04400,
,,,-00.059400000000,   0.04200,
,,,-00.059300000000,   0.04400,
,,,-00.059200000000,   0.04200,
,,,-00.059100000000,   0.04000,
,,,-00.059000000000,   0.04200,
,,,-00.058900000000,   0.04000,
,,,-00.058800000000,   0.04000,
,,,-00.058700000000,   0.04000,
,,,-00.058600000000,   0.04000,
,,,-00.058500000000,   0.04000,
,,,-00.058400000000,   0.04000,
,,,-00.058300000000,   0.03800,
,,,-00.058200000000,   0.03800,
,,,-00.058100000000,   0.03600,
,,,-00.058000000000,   0.03800,
,,,-00.057900000000,   0.03800,
,,,-00.057800000000,   0.03600,
,,,-00.057700000000,   0.03600,
,,,-00.057600000000,   0.03600,
,,,-00.057500000000,   0.03600,
,,,-00.057400000000,   0.03200,
,,,-00.057300000000,   0.03400,
,,,-00.057200000000,   0.03400,
,,,-00.057100000000,   0.03200,
,,,-00.057000000000,   0.03000,
,,,-00.056900000000,   0.03000,
,,,-00.056800000000,   0.03200,
,,,-00.056700000000,   0.03200,
,,,-00.056600000000,   0.03000,
,,,-00.056500000000,   0.03000,
,,,-00.056400000000,   0.03000,
,,,-00.056300000000,   0.02800,
,,,-00.056200000000,   0.02800,
,,,-00.056100000000,   0.02800,
,,,-00.056000000000,   0.02600,
,,,-00.055900000000,   0.02800,
,,,-00.055800000000,   0.02600,
,,,-00.055700000000,   0.02600,
,,,-00.055600000000,   0.02600,
,,,-00.055500000000,   0.02600,
,,,-00.055400000000,   0.02600,
,,,-00.055300000000,   0.02400,
,,,-00.055200000000,   0.02400,
,,,-00.055100000000,   0.02200,
,,,-00.055000000000,   0.02200,
,,,-00.054900000000,   0.02200,
,,,-00.054800000000,   0.02200,
,,,-00.054700000000,   0.02200,
,,,-00.054600000000,   0.02200,
,,,-00.054500000000,   0.02200,
,,,-00.054400000000,   0.02000,
,,,-00.054300000000,   0.02200,
,,,-00.054200000000,   0.01800,
,,,-00.054100000000,   0.02000,
,,,-00.054000000000,   0.01800,
,,,-00.053900000000,   0.01800,
,,,-00.053800000000,   0.01600,
,,,-00.053700000000,   0.01600,
,,,-00.053600000000,   0.01600,
,,,-00.053500000000,   0.01600,
,,,-00.053400000000,   0.01600,
,,,-00.053300000000,   0.01400,
,,,-00.053200000000,   0.01400,
,,,-00.053100000000,   0.01400,
,,,-00.053000000000,   0.01400,
,,,-00.052900000000,   0.01400,
,,,-00.052800000000,   0.01400,
,,,-00.052700000000,   0.01200,
,,,-00.052600000000,   0.01000,
,,,-00.052500000000,   0.01000,
,,,-00.052400000000,   0.01000,
,,,-00.052300000000,   0.01000,
,,,-00.052200000000,   0.01000,
,,,-00.052100000000,   0.01000,
,,,-00.052000000000,   0.01000,
,,,-00.051900000000,   0.00800,
,,,-00.051800000000,   0.00800,
,,,-00.051700000000,   0.00800,
,,,-00.051600000000,   0.00600,
,,,-00.051500000000,   0.00800,
,,,-00.051400000000,   0.00400,
,,,-00.051300000000,   0.00400,
,,,-00.051200000000,   0.00400,
,,,-00.051100000000,   0.00400,
,,,-00.051000000000,   0.00200,
,,,-00.050900000000,   0.00200,
,,,-00.050800000000,   0.00400,
,,,-00.050700000000,   0.00200,
,,,-00.050600000000,   0.00200,
,,,-00.050500000000,   0.00200,
,,,-00.050400000000,   0.00000,
,,,-00.050300000000,   0.00000,
,,,-00.050200000000,  -0.00200,
,,,-00.050100000000,  -0.00200,
,,,-00.050000000000,   0.00000,
,,,-00.049900000000,  -0.00200,
,,,-00.049800000000,  -0.00400,
,,,-00.049700000000,  -0.00400,
,,,-00.049600000000,  -0.00400,
,,,-00.049500000000,  -0.00200,
,,,-00.049400000000,  -0.00400,
,,,-00.049300000000,  -0.00400,
,,,-00.049200000000,  -0.00600,
,,,-00.049100000000,  -0.00600,
,,,-00.049000000000,  -0.00600,
,,,-00.048900000000,  -0.00600,
